year,tier,education_raw,graduate_plus,education_rule,records
2010,block_member,SSLC & JDC,0,recognized qualification,1
2010,block_member,SSLC & TTC,0,recognized qualification,1
2010,block_member,SSLC ( FAILED ),0,recognized qualification,1
2010,block_member,"SSLC ,KGTE",0,recognized qualification,1
2010,block_member,SSLC - FAILED,0,recognized qualification,1
2010,block_member,SSLC FAILED,0,recognized qualification,3
2010,block_member,SSLC JHI,0,recognized qualification,1
2010,block_member,"SSLC, D/CIVIL",0,recognized qualification,1
2010,block_member,"SSLC, HINDI ACHARIYA",0,recognized qualification,1
2010,block_member,"SSLC, JDC",0,recognized qualification,1
2010,block_member,"SSLC, PDC",0,recognized qualification,1
2010,block_member,"SSLC, T T C",0,recognized qualification,1
2010,block_member,"SSLC, TCH",0,recognized qualification,1
2010,block_member,"SSLC, TTC",0,recognized qualification,3
2010,block_member,"SSLC, VHSE, TTC, DCA",0,recognized qualification,1
2010,block_member,"SSLC,DIPLOMA",0,recognized qualification,1
2010,block_member,"SSLC,ITI",0,recognized qualification,1
2010,block_member,"SSLC,JDC",0,recognized qualification,2
2010,block_member,"SSLC,PDC,TTC",0,recognized qualification,1
2010,block_member,"SSLC,TTC",0,recognized qualification,4
2010,block_member,T H S L C,NA,unclassified,1
2010,block_member,T T C,0,recognized qualification,1
2010,block_member,T.H.S.L.C,NA,unclassified,1
2010,block_member,T.T.C,0,recognized qualification,2
2010,block_member,TEACHER TRAINIG,NA,unclassified,1
2010,block_member,TENTH STANDARD,0,recognized qualification,1
2010,block_member,THSLC,NA,unclassified,1
2010,block_member,TTC,0,recognized qualification,1
2010,block_member,"TTC, HINDI",0,recognized qualification,1
2010,block_member,"TTC,BA",1,recognized qualification,1
2010,block_member,URUDU,NA,unclassified,1
2010,block_member,V,0,recognized qualification,1
2010,block_member,V - STD,0,recognized qualification,1
2010,block_member,V H S E,0,recognized qualification,1
2010,block_member,V TH,0,recognized qualification,3
2010,block_member,V TH STANDARD,0,recognized qualification,2
2010,block_member,V.H.S.C,0,recognized qualification,2
2010,block_member,V.H.S.E,0,recognized qualification,2
2010,block_member,V.H.S.E.,0,recognized qualification,1
2010,block_member,VII,0,recognized qualification,4
2010,block_member,VII - STD,0,recognized qualification,2
2010,block_member,VII TH STD,0,recognized qualification,3
2010,block_member,VIII,0,recognized qualification,5
2010,block_member,VIII TH,0,recognized qualification,1
2010,block_member,VIIITH STD,NA,unclassified,1
2010,block_member,VIITH,NA,unclassified,1
2010,block_member,VITH STD,NA,unclassified,1
2010,block_member,X TH STANDARAD,0,recognized qualification,1
2010,block_member,NA,NA,missing or unspecified,101
2010,gp_ward,(DIPLOMA) COMPUTER ENGINEERING,0,recognized qualification,1
2010,gp_ward,"+ 2, I.T.C",0,recognized qualification,1
2010,gp_ward,+1,NA,unclassified,1
2010,gp_ward,+11,NA,unclassified,1
2010,gp_ward,+2,0,recognized qualification,33
2010,gp_ward,+2 CHAIN SURVEY,NA,unclassified,1
2010,gp_ward,+2 ITI CIVIL,0,recognized qualification,1
2010,gp_ward,+2 STD,NA,unclassified,1
2010,gp_ward,+2(PLUSE TWO),NA,unclassified,1
2010,gp_ward,"+2, HINDI PRAVEEN, J DC, ITC ELECTRONICS",0,recognized qualification,1
2010,gp_ward,"+2, ITI",0,recognized qualification,1
2010,gp_ward,"+2, LIFT, COMPUTER",NA,unclassified,1
2010,gp_ward,"+2,BA",1,recognized qualification,1
2010,gp_ward,"+2,GNM",NA,unclassified,1
2010,gp_ward,"+2,ITC",0,recognized qualification,1
2010,gp_ward,"+2,TTC",0,recognized qualification,3
2010,gp_ward,.,NA,unclassified,2
2010,gp_ward,.S.S.L.C,0,recognized qualification,1
2010,gp_ward,07 CLASS,NA,unclassified,1
2010,gp_ward,10,0,recognized qualification,26
2010,gp_ward,10 FAILED,NA,unclassified,1
2010,gp_ward,10 STD,0,recognized qualification,2
2010,gp_ward,10 STD FAILED,NA,unclassified,2
2010,gp_ward,10 TH,0,recognized qualification,4
2010,gp_ward,10 TH CLASS,0,recognized qualification,3
2010,gp_ward,10 TH FAILED,NA,unclassified,1
2010,gp_ward,10 TH PASS,0,recognized qualification,8
2010,gp_ward,10 TH STANDARAD,NA,unclassified,1
2010,gp_ward,10 TH STANDARD,0,recognized qualification,3
2010,gp_ward,10 TH STANDARED,NA,unclassified,1
2010,gp_ward,10 TH STANDARED FAILED,NA,unclassified,1
2010,gp_ward,10 TH STANDARED PASSED,NA,unclassified,1
2010,gp_ward,10 TH STD,0,recognized qualification,3
2010,gp_ward,"10, ITC",0,recognized qualification,1
2010,gp_ward,10TH,0,recognized qualification,13
2010,gp_ward,10TH FAILED,NA,unclassified,6
2010,gp_ward,10TH PASS,0,recognized qualification,3
2010,gp_ward,"10TH PASS, DIPLOMA",0,recognized qualification,1
2010,gp_ward,10TH STANDARD,0,recognized qualification,6
2010,gp_ward,10TH STD,0,recognized qualification,7
2010,gp_ward,10TH STD. (FAILED),NA,unclassified,1
2010,gp_ward,10\\\\\\\\\\\\\\\'TH STANDARED,NA,unclassified,1
2010,gp_ward,11,0,recognized qualification,1
2010,gp_ward,12,0,recognized qualification,1
2010,gp_ward,2 CLASS,0,recognized qualification,1
2010,gp_ward,2 ND STANDERD,NA,unclassified,1
2010,gp_ward,2 STANDRED,NA,unclassified,1
2010,gp_ward,2ND STANDARD,0,recognized qualification,1
2010,gp_ward,2ND STD,0,recognized qualification,4
2010,gp_ward,3,0,recognized qualification,3
2010,gp_ward,3 RD STANDARD,0,recognized qualification,2
2010,gp_ward,3 STD,0,recognized qualification,1
2010,gp_ward,3 TH STD,0,recognized qualification,1
2010,gp_ward,3RD,0,recognized qualification,1
2010,gp_ward,3RD STANDARD,0,recognized qualification,4
2010,gp_ward,3RD STD,0,recognized qualification,3
2010,gp_ward,4,0,recognized qualification,10
2010,gp_ward,4 CLASS,0,recognized qualification,2
2010,gp_ward,4 STANDADRD,NA,unclassified,1
2010,gp_ward,4 STANDARD,0,recognized qualification,1
2010,gp_ward,4 STD,0,recognized qualification,2
2010,gp_ward,4 TH,0,recognized qualification,5
2010,gp_ward,4 TH CLASS,0,recognized qualification,5
2010,gp_ward,4 TH PASSED,NA,unclassified,1
2010,gp_ward,4 TH STANDARD,0,recognized qualification,5
2010,gp_ward,4 TH STANDERED,NA,unclassified,1
2010,gp_ward,4 TH STD,0,recognized qualification,15
2010,gp_ward,4 TH STD.,0,recognized qualification,2
2010,gp_ward,4-STANDARD,0,recognized qualification,1
2010,gp_ward,4-STANDARED,NA,unclassified,1
2010,gp_ward,4TH,0,recognized qualification,8
2010,gp_ward,4TH CLASS,0,recognized qualification,3
2010,gp_ward,4TH STANDARD,0,recognized qualification,6
2010,gp_ward,4TH STANDERD,NA,unclassified,1
2010,gp_ward,4TH STANDERED,NA,unclassified,1
2010,gp_ward,4TH STD,0,recognized qualification,11
2010,gp_ward,4TH STD PASS,NA,unclassified,1
2010,gp_ward,4TH STD.,0,recognized qualification,1
2010,gp_ward,5,0,recognized qualification,19
2010,gp_ward,5 CLASS,0,recognized qualification,3
2010,gp_ward,5 CLASS PASSED,NA,unclassified,1
2010,gp_ward,5 STD,0,recognized qualification,5
2010,gp_ward,5 TH,0,recognized qualification,4
2010,gp_ward,5 TH CLASS,0,recognized qualification,1
2010,gp_ward,5 TH PASSED,NA,unclassified,1
2010,gp_ward,5 TH STANDARD,0,recognized qualification,7
2010,gp_ward,5 TH STD,0,recognized qualification,12
2010,gp_ward,5 TH STD.,0,recognized qualification,2
2010,gp_ward,5TH,0,recognized qualification,11
2010,gp_ward,5TH CLASS,0,recognized qualification,5
2010,gp_ward,5TH STANDARD,0,recognized qualification,21
2010,gp_ward,5TH STANDERD,NA,unclassified,2
2010,gp_ward,5TH STANDERED,NA,unclassified,3
2010,gp_ward,5TH STD,0,recognized qualification,21
2010,gp_ward,5TH STD.,0,recognized qualification,1
2010,gp_ward,5TH- STD,0,recognized qualification,1
2010,gp_ward,6,0,recognized qualification,15
2010,gp_ward,6 CLASS,0,recognized qualification,2
2010,gp_ward,6 PASS,0,recognized qualification,1
2010,gp_ward,6 STANDARD,0,recognized qualification,1
2010,gp_ward,6 STANDRED,NA,unclassified,1
2010,gp_ward,6 STD,0,recognized qualification,2
2010,gp_ward,6 TH,0,recognized qualification,5
2010,gp_ward,6 TH CLASS,0,recognized qualification,3
2010,gp_ward,6 TH STANDARD,0,recognized qualification,6
2010,gp_ward,6 TH STANDERED,NA,unclassified,2
2010,gp_ward,6 TH STD,0,recognized qualification,8
2010,gp_ward,6-STANDARED,NA,unclassified,1
2010,gp_ward,6TH,0,recognized qualification,5
2010,gp_ward,6TH CLASS,0,recognized qualification,4
2010,gp_ward,6TH STANDARD,0,recognized qualification,17
2010,gp_ward,6TH STANDARED,NA,unclassified,1
2010,gp_ward,6TH STANDERED,NA,unclassified,1
2010,gp_ward,6TH STD,0,recognized qualification,15
2010,gp_ward,6TH STD.,0,recognized qualification,1
2010,gp_ward,6\'TH STANDERD,NA,unclassified,1
2010,gp_ward,7,0,recognized qualification,54
2010,gp_ward,7 - CLASS PASSED,NA,unclassified,1
2010,gp_ward,7 CLASS,0,recognized qualification,3
2010,gp_ward,7 NTH STANDERD,NA,unclassified,1
2010,gp_ward,7 STANDARD,0,recognized qualification,3
2010,gp_ward,7 STANDRED,NA,unclassified,2
2010,gp_ward,7 STD,0,recognized qualification,11
2010,gp_ward,7 TH,0,recognized qualification,24
2010,gp_ward,7 TH CLASS,0,recognized qualification,11
2010,gp_ward,7 TH PASS,0,recognized qualification,1
2010,gp_ward,7 TH STANDARD,0,recognized qualification,15
2010,gp_ward,7 TH STANDERD,NA,unclassified,1
2010,gp_ward,7 TH STANDERED,NA,unclassified,1
2010,gp_ward,7 TH STD,0,recognized qualification,20
2010,gp_ward,7 TH STD.,0,recognized qualification,5
2010,gp_ward,7-,0,recognized qualification,1
2010,gp_ward,7- TH STD,0,recognized qualification,1
2010,gp_ward,7-CLASS,0,recognized qualification,1
2010,gp_ward,7-STANDARED,NA,unclassified,1
2010,gp_ward,7-TH,0,recognized qualification,1
2010,gp_ward,7.STD,NA,unclassified,1
2010,gp_ward,7NTH STD,NA,unclassified,1
2010,gp_ward,7TH,0,recognized qualification,26
2010,gp_ward,7TH CLASS,0,recognized qualification,26
2010,gp_ward,7TH PASS,0,recognized qualification,3
2010,gp_ward,7TH PASSED,NA,unclassified,3
2010,gp_ward,7TH STANDANDARED,NA,unclassified,1
2010,gp_ward,7TH STANDARD,0,recognized qualification,74
2010,gp_ward,7TH STANDARED,NA,unclassified,2
2010,gp_ward,7TH STANDERD,NA,unclassified,6
2010,gp_ward,7TH STANDERED,NA,unclassified,1
2010,gp_ward,7TH STANDRAD,NA,unclassified,2
2010,gp_ward,7TH STD,0,recognized qualification,63
2010,gp_ward,7TH STD PASSED,NA,unclassified,1
2010,gp_ward,7TH STD.,0,recognized qualification,7
2010,gp_ward,7THE STANDARD,NA,unclassified,1
2010,gp_ward,7THSTANDARD,NA,unclassified,1
2010,gp_ward,7THSTD,NA,unclassified,2
2010,gp_ward,7TT,NA,unclassified,2
2010,gp_ward,8,0,recognized qualification,41
2010,gp_ward,8 CLASS,0,recognized qualification,2
2010,gp_ward,8 STANDARD,0,recognized qualification,4
2010,gp_ward,8 STANDERED,NA,unclassified,1
2010,gp_ward,8 STD,0,recognized qualification,7
2010,gp_ward,8 TH,0,recognized qualification,17
2010,gp_ward,8 TH CLASS,0,recognized qualification,4
2010,gp_ward,8 TH STANDARD,0,recognized qualification,17
2010,gp_ward,8 TH STANDERD,NA,unclassified,2
2010,gp_ward,8 TH STANDERED,NA,unclassified,2
2010,gp_ward,8 TH STD,0,recognized qualification,25
2010,gp_ward,8-,0,recognized qualification,1
2010,gp_ward,8- STD,0,recognized qualification,1
2010,gp_ward,8-STANDARD,0,recognized qualification,1
2010,gp_ward,8-STD,0,recognized qualification,1
2010,gp_ward,8-TH STANDERD,NA,unclassified,1
2010,gp_ward,8TH,0,recognized qualification,16
2010,gp_ward,8TH -CLASS,0,recognized qualification,1
2010,gp_ward,8TH CLASS,0,recognized qualification,9
2010,gp_ward,8TH FAILED,NA,unclassified,2
2010,gp_ward,8TH PASS,0,recognized qualification,1
2010,gp_ward,8TH PASSED,NA,unclassified,1
2010,gp_ward,8TH STANDANDARED PASSED,NA,unclassified,1
2010,gp_ward,8TH STANDARD,0,recognized qualification,49
2010,gp_ward,8TH STANDARD PASS,NA,unclassified,1
2010,gp_ward,8TH STANDARED,NA,unclassified,8
2010,gp_ward,8TH STANDERD,NA,unclassified,5
2010,gp_ward,8TH STANDERD PASS,NA,unclassified,1
2010,gp_ward,8TH STANDERED,NA,unclassified,6
2010,gp_ward,8TH STANTARD,NA,unclassified,1
2010,gp_ward,8TH STD,0,recognized qualification,31
2010,gp_ward,9,0,recognized qualification,51
2010,gp_ward,9 CLASS,0,recognized qualification,4
2010,gp_ward,9 NTH STD,NA,unclassified,1
2010,gp_ward,9 STANDARD,0,recognized qualification,4
2010,gp_ward,9 STANDERED,NA,unclassified,1
2010,gp_ward,9 STANDRED,NA,unclassified,4
2010,gp_ward,9 STD,0,recognized qualification,7
2010,gp_ward,9 TH,0,recognized qualification,22
2010,gp_ward,9 TH CL ASS,NA,unclassified,2
2010,gp_ward,9 TH CLASS,0,recognized qualification,8
2010,gp_ward,9 TH STANDARD,0,recognized qualification,27
2010,gp_ward,9 TH STANDERD,NA,unclassified,5
2010,gp_ward,9 TH STANDERED,NA,unclassified,3
2010,gp_ward,9 TH STD,0,recognized qualification,23
2010,gp_ward,9 TH STD.,0,recognized qualification,5
2010,gp_ward,9- STD,0,recognized qualification,1
2010,gp_ward,9-STANDARED,NA,unclassified,3
2010,gp_ward,9-STANDERED,NA,unclassified,1
2010,gp_ward,9NTH,NA,unclassified,1
2010,gp_ward,9TH,0,recognized qualification,34
2010,gp_ward,9TH CLASS,0,recognized qualification,17
2010,gp_ward,9TH CLASS PASSED,NA,unclassified,1
2010,gp_ward,9TH PASS,0,recognized qualification,3
2010,gp_ward,9TH PASSED,NA,unclassified,4
2010,gp_ward,9TH STANDARD,0,recognized qualification,48
2010,gp_ward,9TH STANDARD.,0,recognized qualification,1
2010,gp_ward,9TH STANDARED,NA,unclassified,2
2010,gp_ward,9TH STANDERD,NA,unclassified,2
2010,gp_ward,9TH STANDERED,NA,unclassified,5
2010,gp_ward,9TH STANTERD,NA,unclassified,1
2010,gp_ward,9TH STD,0,recognized qualification,44
2010,gp_ward,9TH STD PASSED,NA,unclassified,1
2010,gp_ward,9TH STD.,0,recognized qualification,10
2010,gp_ward,9\'TH STD,NA,unclassified,1
2010,gp_ward,ADVANCED DIPLOMA IN COMPUTER APPLICATION,0,recognized qualification,1
2010,gp_ward,ADVOCATE,NA,unclassified,1
2010,gp_ward,AFSAL UL ULAMA,NA,unclassified,1
2010,gp_ward,AFSAL UL ULMA,NA,unclassified,1
2010,gp_ward,AFSAL ULUMA,NA,unclassified,1
2010,gp_ward,AFSAL-UL-ULAMA FINAL,NA,unclassified,1
2010,gp_ward,AFSAL-UL-ULAMA PRELIMINARY,NA,unclassified,1
2010,gp_ward,AFSALUL ULAMA PRELIMINARY,NA,unclassified,1
2010,gp_ward,AFZAL AL ULUMA,NA,unclassified,1
2010,gp_ward,AFZAL-UL-ULAMA,NA,unclassified,1
2010,gp_ward,AFZUL ULAMA,NA,unclassified,1
2010,gp_ward,ARABIC (B.A),1,recognized qualification,1
2010,gp_ward,ARMY,NA,unclassified,1
2010,gp_ward,AUTOMOBILE ENGINEERING,NA,unclassified,1
2010,gp_ward,B -COM,1,recognized qualification,1
2010,gp_ward,B .A,1,recognized qualification,1
2010,gp_ward,B .PED,NA,unclassified,1
2010,gp_ward,B A,1,recognized qualification,114
2010,gp_ward,B A (ECONOMICS),1,recognized qualification,2
2010,gp_ward,B A (LITERATURE),1,recognized qualification,1
2010,gp_ward,B A (MALAYALAM),1,recognized qualification,1
2010,gp_ward,B A (URDU),1,recognized qualification,1
2010,gp_ward,"B A ,ARABIC",1,recognized qualification,1
2010,gp_ward,"B A ,COMPUTER",1,recognized qualification,1
2010,gp_ward,"B A ,H D C",1,recognized qualification,1
2010,gp_ward,"B A ,L L B",1,recognized qualification,2
2010,gp_ward,B A .L L B,1,recognized qualification,1
2010,gp_ward,B A B-ED,1,recognized qualification,1
2010,gp_ward,B A BED,1,recognized qualification,2
2010,gp_ward,B A COMPLETED,1,recognized qualification,2
2010,gp_ward,B A COURSE COMPLETED,NA,unclassified,1
2010,gp_ward,B A DEGREE,1,recognized qualification,1
2010,gp_ward,B A DEGREE COMPLECTED,1,recognized qualification,1
2010,gp_ward,B A DIPLOMA IN JOURNALIMS & MASS COMMUNICATION,1,recognized qualification,1
2010,gp_ward,B A ECONOMICS,1,recognized qualification,14
2010,gp_ward,B A ENGLISH,1,recognized qualification,1
2010,gp_ward,B A FIRST YEAR COMPLETED,NA,unclassified,1
2010,gp_ward,B A HISTORY,1,recognized qualification,5
2010,gp_ward,B A III YEAR,1,recognized qualification,1
2010,gp_ward,B A J.D.C,1,recognized qualification,1
2010,gp_ward,"B A L , LLB",1,recognized qualification,1
2010,gp_ward,"B A L,LLB",1,recognized qualification,1
2010,gp_ward,B A L. L.L.B,1,recognized qualification,1
2010,gp_ward,B A LITRATURE,1,recognized qualification,1
2010,gp_ward,"B A LLB, DOING LLM",1,recognized qualification,1
2010,gp_ward,B A M,1,recognized qualification,1
2010,gp_ward,B A MALAYALAM,1,recognized qualification,3
2010,gp_ward,B A PASSED,1,recognized qualification,2
2010,gp_ward,B A TTC,1,recognized qualification,1
2010,gp_ward,B A(FAILED),NA,unclassified,1
